 10, 0
 11, 0
 12, 2
 13, 1
 14, 1
 15, 1
 16, 2
 17, 3
 18, 0
 19, 1
 20, 0
 21, 0
 22, 1
 23, 0
 24, 1
 25, 0
 26, 1
 27, 1
 28, 0
 29, 1
 30, 1
 31, 10
 32, 1
 33, 1
 34, 1
 35, 0
 36, 1
 37, 1
 38, 1
 39, 4
 40, 3
 41, 2
 42, 1
 43, 3
 44, 2
 45, 7
 46, 5
 47, 1
 48, 2
 49, 8
 50, 5
 51, 5
 52, 7
 53, 4
 54, 2
 55, 3
 56, 7
 57, 3
 58, 6
 59, 7
 60, 4
 61, 2
 62, 3
 63, 6
 64, 3
 65, 5
 66, 2
 67, 8
 68, 3
 69, 3
 70, 9
 71, 5
 72, 6
 73, 11
 74, 5
 75, 12
 76, 8
 77, 14
 78, 14
 79, 11
 80, 5
 81, 4
 82, 11
 83, 6
 84, 9
 85, 5
 86, 7
 87, 7
 88, 3
 89, 10
 90, 10
 91, 11
 92, 10
 93, 16
 94, 6
 95, 4
 96, 18
 97, 12
 98, 4
 99, 12
 100, 10
 101, 7
 102, 10
 103, 8
 104, 5
 105, 10
 106, 10
 107, 7
 108, 13
 109, 6
 110, 9
 111, 8
 112, 12
 113, 9
 114, 10
 115, 12
 116, 8
 117, 14
 118, 12
 119, 8
 120, 11
 121, 11
 122, 9
 123, 11
 124, 8
 125, 12
 126, 11
 127, 7
 128, 12
 129, 7
 130, 11
 131, 5
 132, 16
 133, 11
 134, 7
 135, 15
 136, 15
 137, 20
 138, 29
 139, 22
 140, 22
 141, 37
 142, 17
 143, 9
 144, 8
 145, 9
 146, 8
 147, 9
 148, 10
 149, 12
 150, 15
 151, 7
 152, 11
 153, 9
 154, 10
 155, 9
 156, 9
 157, 11
 158, 10
 159, 10
 160, 10
 161, 9
 162, 11
 163, 12
 164, 10
 165, 13
 166, 12
 167, 16
 168, 17
 169, 18
 170, 17
 171, 13
 172, 12
 173, 25
 174, 20
 175, 19
 176, 14
 177, 14
 178, 16
 179, 15
 180, 17
 181, 18
 182, 16
 183, 17
 184, 19
 185, 18
 186, 15
 187, 17
 188, 15
 189, 19
 190, 15
 191, 18
 192, 15
 193, 16
 194, 15
 195, 12
 196, 16
 197, 10
 198, 13
 199, 16
 200, 14
 201, 14
 202, 12
 203, 14
 204, 16
 205, 13
 206, 13
 207, 16
 208, 11
 209, 18
 210, 14
 211, 15
 212, 17
 213, 19
 214, 25
 215, 16
 216, 25
 217, 29
 218, 20
 219, 16
 220, 26
 221, 16
 222, 22
 223, 19
 224, 19
 225, 24
 226, 16
 227, 19
 228, 21
 229, 19
 230, 24
 231, 17
 232, 16
 233, 17
 234, 18
 235, 17
 236, 21
 237, 16
 238, 18
 239, 18
 240, 15
 241, 19
 242, 23
 243, 16
 244, 19
 245, 21
 246, 26
 247, 25
 248, 25
 249, 21
 250, 28
 251, 23
 252, 23
 253, 27
 254, 36
